"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Adani Enterprises Limited","74.92","25.08","0","Revised","31-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_137418_97271_19042019011133_WEB.xml","21-MAY-2019 11:40:04",,"::"
"Adani Enterprises Limited","74.92","25.08","0","-","31-DEC-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_134432_74783_18012019043354_WEB.xml","18-JAN-2019 16:40:12",,"::"
"Adani Enterprises Limited","74.92","25.08","0","Revised","30-SEP-2018","11-OCT-2018","23-JUN-2023","https://nsearchives.nseindia.com/corporate/xbrl/SHP_130315_47098_11102018042952_WEB.xml","26-JUN-2023 16:57:25","26-JUN-2023 17:00:36","00:03:11"
"Adani Enterprises Limited","74.92","25.08","0","-","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_128675_26475_19072018023856_WEB.xml","19-JUL-2018 14:40:12",,"::"
"Adani Enterprises Limited","74.92","25.08","0","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","11-APR-2018 19:10:03",,"::"
"Adani Enterprises Limited","74.92","25.08","0","-","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","08-JAN-2018 20:10:06",,"::"
"Adani Enterprises Limited","74.92","25.08","0","-","30-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","13-OCT-2017 17:40:02",,"::"
"Adani Enterprises Limited","74.92","25.08","0","-","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","10-JUL-2017 19:10:01",,"::"
"Adani Enterprises Limited","74.92","25.08","0","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","13-APR-2017 16:10:02",,"::"
"Adani Enterprises Limited","75","25","0","-","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","11-JAN-2017 17:10:02",,"::"
"Adani Enterprises Limited","75","25","0","-","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","15-OCT-2016 17:10:01",,"::"
"Adani Enterprises Limited","75","25","0","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","18-JUL-2016 20:10:01",,"::"
"Adani Enterprises Limited","75","25","0","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","13-MAY-2016 17:15:01",,"::"
"Adani Enterprises Limited","75","25","0","Revised","31-DEC-2015","20-JAN-2016","06-JAN-2017","https://nsearchives.nseindia.com/corporate/xbrl/-","06-JAN-2022 19:29:08",,"::"
"Adani Enterprises Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAR-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-DEC-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-SEP-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAY-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAR-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-DEC-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-SEP-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAR-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-DEC-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-SEP-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAR-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-DEC-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-SEP-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAR-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-DEC-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-SEP-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAR-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-DEC-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-SEP-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAR-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-DEC-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-SEP-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAR-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-DEC-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-SEP-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-MAR-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"31-DEC-2005",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-SEP-2005",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Adani Enterprises Limited","0","0","0",,"30-JUN-2005",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
