"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Tech Mahindra Limited","35.87","64.13","0.01","-","31-DEC-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_144222_193813_10012020052828_WEB.xml","10-JAN-2020 17:40:03",,"::"
"Tech Mahindra Limited","35.88","64.11","0.01","Revised","30-SEP-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_142779_153978_18102019074020_WEB.xml","13-NOV-2019 12:10:02",,"::"
"Tech Mahindra Limited","35.9","64.09","0.01","-","30-JUN-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_139751_121746_19072019060404_WEB.xml","19-JUL-2019 18:10:25",,"::"
"Tech Mahindra Limited","35.87","64.12","0.01","-","31-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_137546_97726_19042019071717_WEB.xml","19-APR-2019 19:40:07",,"::"
"Tech Mahindra Limited","35.94","64.02","0.04","-","31-DEC-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_134556_75176_18012019080951_WEB.xml","18-JAN-2019 20:10:08",,"::"
"Tech Mahindra Limited","35.96","64","0.04","-","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_130216_51948_17102018024214_WEB.xml","17-OCT-2018 15:10:09",,"::"
"Tech Mahindra Limited","35.98","63.98","0.04","-","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_126574_26564_19072018034007_WEB.xml","19-JUL-2018 15:40:19",,"::"
"Tech Mahindra Limited","36","63.96","0.04","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_WEB_4270_17042018033451.xml","17-APR-2018 15:40:09",,"::"
"Tech Mahindra Limited","36.01","63.94","0.05","-","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","18-JAN-2018 19:10:02",,"::"
"Tech Mahindra Limited","36.12","63.83","0.05","Revised","30-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","08-DEC-2017 16:10:28",,"::"
"Tech Mahindra Limited","36.16","63.79","0.05","-","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","19-JUL-2017 16:40:01",,"::"
"Tech Mahindra Limited","36.21","63.74","0.06","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","18-APR-2017 20:10:01",,"::"
"Tech Mahindra Limited","36.24","63.69","0.06","-","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JAN-2017 18:10:01",,"::"
"Tech Mahindra Limited","36.29","63.65","0.06","-","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","17-OCT-2016 17:10:01",,"::"
"Tech Mahindra Limited","36.32","63.62","0.07","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","14-JUL-2016 13:10:01",,"::"
"Tech Mahindra Limited","36.44","63.48","0.07","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","13-MAY-2016 17:15:01",,"::"
"Tech Mahindra Limited","36.48","63.44","0.08","-","31-DEC-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","25-JAN-2016 17:15:02",,"::"
"Tech Mahindra Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-MAR-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-DEC-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-SEP-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"06-JUL-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-JUN-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-MAR-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-DEC-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-SEP-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-JUN-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-MAR-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-DEC-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-SEP-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-JUN-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-MAR-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-DEC-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-SEP-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-JUN-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-MAR-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-DEC-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-SEP-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-JUN-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-MAR-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-DEC-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-SEP-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-JUN-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-MAR-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-DEC-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-SEP-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-JUN-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-MAR-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"31-DEC-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tech Mahindra Limited","0","0","0",,"30-SEP-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
