"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Trent Limited","32.61","67.39","0","-","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_130788_48561_12102018044951_WEB.xml","12-OCT-2018 17:10:14",,"::"
"Trent Limited","32.61","67.39","0","-","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_128271_25081_17072018035134_WEB.xml","17-JUL-2018 16:10:13",,"::"
"Trent Limited","32.61","67.39","0","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_WEB_2767_14042018041227.xml","14-APR-2018 16:40:07",,"::"
"Trent Limited","32.61","67.39","0","-","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","11-JAN-2018 18:10:06",,"::"
"Trent Limited","32.61","67.39","0","-","30-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","14-OCT-2017 13:10:02",,"::"
"Trent Limited","32.61","67.39","0","-","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","10-JUL-2017 18:10:01",,"::"
"Trent Limited","32.61","67.39","0","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","10-APR-2017 19:10:02",,"::"
"Trent Limited","32.61","67.39","0","Revised","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","24-JAN-2017 10:10:01",,"::"
"Trent Limited","32.61","67.39","0","-","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","19-OCT-2016 13:10:01",,"::"
"Trent Limited","32.61","67.39","0","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","18-JUL-2016 19:10:01",,"::"
"Trent Limited","32.61","67.39","0","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","26-APR-2016 06:15:02",,"::"
"Trent Limited","32.61","67.39","0","-","04-FEB-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","08-FEB-2016 17:15:01",,"::"
"Trent Limited","32.61","67.39","0","-","31-DEC-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","25-JAN-2016 17:15:02",,"::"
"Trent Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"31-MAR-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"31-DEC-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"30-SEP-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"30-JUN-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"31-MAR-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"31-DEC-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"31-OCT-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"30-SEP-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"01-SEP-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"30-JUN-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Trent Limited","0","0","0",,"31-MAR-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
