"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Bharat Electronics Limited","66.09","33.91","0","-","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_129877_43817_09102018093618_WEB.xml","09-OCT-2018 09:40:06",,"::"
"Bharat Electronics Limited","66.01","33.99","0","-","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_126931_18553_09072018022809_WEB.xml","09-JUL-2018 14:40:09",,"::"
"Bharat Electronics Limited","66.79","33.21","0","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","06-APR-2018 18:40:04",,"::"
"Bharat Electronics Limited","66.72","33.28","0","-","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","11-JAN-2018 16:40:03",,"::"
"Bharat Electronics Limited","67.94","32.06","0","-","03-OCT-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","04-OCT-2017 10:10:06",,"::"
"Bharat Electronics Limited","67.94","32.06","0","-","30-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","06-OCT-2017 16:10:02",,"::"
"Bharat Electronics Limited","68.19","31.81","0","-","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","13-JUL-2017 15:10:02",,"::"
"Bharat Electronics Limited","68.19","31.81","0","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","10-APR-2017 21:10:02",,"::"
"Bharat Electronics Limited","74.41","25.59","0","-","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","06-JAN-2017 14:10:01",,"::"
"Bharat Electronics Limited","74.41","25.59","0","-","02-NOV-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","11-NOV-2016 10:10:01",,"::"
"Bharat Electronics Limited","75.02","24.98","0","-","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","06-OCT-2016 15:10:01",,"::"
"Bharat Electronics Limited","75.02","24.98","0","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","14-JUL-2016 11:10:01",,"::"
"Bharat Electronics Limited","75.02","24.98","0","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","13-MAY-2016 17:15:01",,"::"
"Bharat Electronics Limited","75.02","24.98","0","-","31-DEC-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JAN-2016 06:15:01",,"::"
"Bharat Electronics Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-MAR-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-DEC-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-SEP-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-JUN-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-MAR-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-DEC-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-SEP-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-JUN-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-MAR-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-DEC-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-SEP-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-JUN-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-MAR-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-DEC-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-SEP-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-JUN-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-MAR-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-DEC-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-SEP-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-JUN-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-MAR-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"31-DEC-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"30-SEP-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"30-JUN-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"31-MAR-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"31-DEC-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"30-SEP-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"30-JUN-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"31-MAR-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"31-DEC-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"30-SEP-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Ltd","0","0","0",,"30-JUN-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-MAR-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"31-DEC-2005",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-SEP-2005",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Bharat Electronics Limited","0","0","0",,"30-JUN-2005",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
