"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"JSW Steel Limited","44.07","55.38","0.54","Revised","30-SEP-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_152235_343805_17102020123259_WEB.xml","04-NOV-2020 17:10:06",,"::"
"JSW Steel Limited","43.07","56.33","0.61","Revised","30-JUN-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_149370_286838_15072020051019_WEB.xml","03-NOV-2020 17:10:03",,"::"
"JSW Steel Limited","42.71","56.67","0.61","-","31-MAR-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_146302_238574_14042020073610_WEB.xml","14-APR-2020 19:40:02",,"::"
"JSW Steel Limited","42.33","57.05","0.62","-","31-DEC-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_144655_200192_14012020055429_WEB.xml","14-JAN-2020 18:10:02",,"::"
"JSW Steel Limited","42.4","57.05","0.55","-","30-SEP-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_141054_142383_10102019105755_WEB.xml","24-OCT-2019 14:56:40",,"::"
"JSW Steel Limited","42.27","57.1","0.63","-","30-JUN-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_139741_121722_19072019055710_WEB.xml","19-JUL-2019 18:10:25",,"::"
"JSW Steel Limited","42.66","56.7","0.64","-","31-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_135673_89101_09042019050611_WEB.xml","09-APR-2019 17:10:06",,"::"
"JSW Steel Limited","42.55","56.81","0.64","-","31-DEC-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_132679_65824_08012019123502_WEB.xml","08-JAN-2019 12:40:10",,"::"
"JSW Steel Limited","42.32","57.12","0.56","-","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_130308_45907_10102018054150_WEB.xml","10-OCT-2018 18:10:10",,"::"
"JSW Steel Limited","41.75","57.76","0.49","Revised","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_127375_20522_11072018031545_WEB.xml","06-DEC-2018 10:40:26",,"::"
"JSW Steel Limited","41.75","57.8","0.45","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","12-APR-2018 13:10:03",,"::"
"JSW Steel Limited","41.69","57.88","0.43","Revised","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","11-JUL-2018 19:40:06",,"::"
"JSW Steel Limited","41.62","57.93","0.45","-","30-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","12-OCT-2017 11:10:02",,"::"
