"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Maruti Suzuki India Limited","56.21","43.79","0","-","30-JUN-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_140101_122562_20072019032100_WEB.xml","20-JUL-2019 15:40:41",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","31-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_137712_98172_21042019122019_WEB.xml","21-APR-2019 12:40:05",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","31-DEC-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_134931_76471_21012019072144_WEB.xml","21-JAN-2019 19:40:10",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_131933_53152_19102018045526_WEB.xml","19-OCT-2018 17:10:12",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_128831_27118_20072018013006_WEB.xml","20-JUL-2018 13:40:13",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_WEB_6836_21042018034009.xml","21-APR-2018 16:10:09",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JAN-2018 18:10:15",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","30-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","17-OCT-2017 16:10:02",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JUL-2017 20:10:01",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","21-APR-2017 12:10:01",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JAN-2017 18:10:01",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","21-OCT-2016 17:10:01",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","21-JUL-2016 13:10:02",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","22-APR-2016 06:15:02",,"::"
"Maruti Suzuki India Limited","56.21","43.79","0","-","31-DEC-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","22-JAN-2016 17:15:01",,"::"
"Maruti Suzuki India Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Maruti Suzuki India Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Maruti Suzuki India Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Maruti Suzuki India Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Maruti Suzuki India Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Maruti Suzuki India Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Maruti Suzuki India Limited","0","0","0",,"31-MAR-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Maruti Suzuki India Limited","0","0","0",,"31-DEC-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Maruti Suzuki India Limited","0","0","0",,"30-SEP-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Maruti Suzuki India Limited","0","0","0",,"30-JUN-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Maruti Suzuki India Limited","0","0","0",,"31-MAR-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
