"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Wipro Limited","74.04","25.57","0.4","-","31-MAR-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_146188_237406_11042020113017_WEB.xml","11-APR-2020 11:40:01",,"::"
"Wipro Limited","74.04","25.53","0.43","-","31-DEC-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_143809_188781_08012020025842_WEB.xml","08-JAN-2020 15:10:03",,"::"
"Wipro Limited","74.04","25.52","0.43","-","30-SEP-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_141436_145973_12102019061710_WEB.xml","24-OCT-2019 14:56:40",,"::"
"Wipro Limited","74.05","25.51","0.44","-","09-SEP-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_140746_136542_18092019074922_WEB.xml","18-SEP-2019 20:10:06",,"::"
"Wipro Limited","73.83","25.74","0.43","-","30-JUN-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_140446_123357_21072019015525_WEB.xml","21-JUL-2019 14:10:05",,"::"
"Wipro Limited","73.85","25.7","0.45","-","31-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_137410_97247_19042019124916_WEB.xml","19-APR-2019 13:10:08",,"::"
"Wipro Limited","74.29","25.25","0.45","-","08-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_135094_85009_08032019115447_WEB.xml","09-MAR-2019 07:10:03",,"::"
"Wipro Limited","74.3","25.24","0.47","-","31-DEC-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_133766_73198_16012019055610_WEB.xml","16-JAN-2019 18:10:12",,"::"
"Wipro Limited","74.31","25.21","0.48","-","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_130931_50740_15102018071521_WEB.xml","15-OCT-2018 19:40:13",,"::"
"Wipro Limited","74.31","25.19","0.49","-","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_127497_22883_13072018030945_WEB.xml","13-JUL-2018 15:10:09",,"::"
"Wipro Limited","74.32","25.17","0.51","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_WEB_5548_19042018121748.xml","19-APR-2018 12:40:08",,"::"
"Wipro Limited","74.33","25.14","0.53","-","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","15-JAN-2018 20:10:04",,"::"
"Wipro Limited","74.33","25.13","0.53","-","20-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","01-JAN-2018 10:10:02",,"::"
"Wipro Limited","73.18","26.31","0.51","-","30-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","18-OCT-2017 19:10:02",,"::"
"Wipro Limited","73.18","26.26","0.56","Revised","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","17-JUL-2017 16:10:01",,"::"
"Wipro Limited","73.18","26.25","0.56","-","15-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","19-JUN-2017 12:10:02",,"::"
"Wipro Limited","73.25","26.19","0.56","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","13-APR-2017 17:10:02",,"::"
"Wipro Limited","73.25","26.18","0.57","-","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","17-JAN-2017 16:10:02",,"::"
"Wipro Limited","73.25","26.17","0.58","-","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","15-OCT-2016 12:10:01",,"::"
"Wipro Limited","73.25","26.15","0.6","-","08-JUL-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JUL-2016 10:10:01",,"::"
"Wipro Limited","55.51","43.9","0.59","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","19-JUL-2016 18:10:01",,"::"
"Wipro Limited","73.34","26.06","0.6","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","22-APR-2016 06:15:02",,"::"
"Wipro Limited","73.35","26.05","0.6","-","31-DEC-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","21-JAN-2016 06:15:01",,"::"
"Wipro Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-MAR-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-DEC-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-SEP-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-JUN-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"03-JUN-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-MAR-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-DEC-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-SEP-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-JUN-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-MAR-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-DEC-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-SEP-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-JUN-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-MAR-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-DEC-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-SEP-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-JUN-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-MAR-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-DEC-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-SEP-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-JUN-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-MAR-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"31-DEC-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"30-SEP-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"30-SEP-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"30-JUN-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"31-MAR-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"31-DEC-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"30-SEP-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"30-JUN-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"31-MAR-2007",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"31-DEC-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"30-SEP-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Ltd","0","0","0",,"30-JUN-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-MAR-2006",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"31-DEC-2005",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-SEP-2005",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Wipro Limited","0","0","0",,"30-JUN-2005",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
